,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
14,5291,1B,2B,Stolen Base 2B,592885,Christian Yelich,571656,Buck Farmer,669374,Keston Hiura,R,Austin Romine,519222,6,5,8,False,2020-09-02,Stolen,2B,2020,2021,28.4
15,5464,1B,2B,Stolen Base 2B,592885,Christian Yelich,622088,Tejay Antone,475253,Justin Smoak,R,Curt Casali,592200,4,2,7,False,2020-08-24,Stolen,2B,2020,2021,28.4
16,5657,1B,2B,Stolen Base 2B,592885,Christian Yelich,506433,Yu Darvish,541645,Avisaíl García,R,Victor Caratini,605170,0,0,1,True,2020-08-13,Stolen,2B,2020,2021,28.4
17,5947,1B,,Caught Stealing 2B,592885,Christian Yelich,608717,Chris Stratton,541645,Avisaíl García,R,John Ryan Murphy,571974,1,0,6,True,2020-07-27,Caught,2B,2020,2021,28.4
18,1644,1B,2B,Stolen Base 2B,592885,Christian Yelich,506433,Yu Darvish,519346,Eric Thames,R,Jonathan Lucroy,518960,0,0,4,False,2019-09-07,Stolen,2B,2019,2020,28.2
19,1645,1B,2B,Stolen Base 2B,592885,Christian Yelich,594986,Kyle Ryan,519346,Eric Thames,L,Jonathan Lucroy,518960,0,1,6,False,2019-09-07,Stolen,2B,2019,2020,28.2
20,1646,1B,2B,Stolen Base 2B,592885,Christian Yelich,592858,Rowan Wick,592325,Ben Gamel,R,Jonathan Lucroy,518960,2,2,8,False,2019-09-07,Stolen,2B,2019,2020,28.2
21,1665,1B,2B,Stolen Base 2B,592885,Christian Yelich,621249,Duane Underwood Jr.,460075,Ryan Braun,R,Jonathan Lucroy,518960,5,1,4,False,2019-09-06,Stolen,2B,2019,2020,28.2
22,1773,1B,2B,Stolen Base 2B,592885,Christian Yelich,430935,Cole Hamels,444489,Manny Piña,L,Victor Caratini,605170,0,2,3,True,2019-08-31,Stolen,2B,2019,2020,28.2
23,1860,1B,2B,Stolen Base 2B,592885,Christian Yelich,661255,Yoan López,518735,Yasmani Grandal,R,Alex Avila,488671,2,5,8,False,2019-08-25,Stolen,2B,2019,2020,28.2
24,1977,1B,2B,Stolen Base 2B,592885,Christian Yelich,434671,Aníbal Sánchez,669374,Keston Hiura,R,Kurt Suzuki,435559,0,4,3,True,2019-08-17,Stolen,2B,2019,2020,28.2
25,2476,2B,3B,Stolen Base 3B,592885,Christian Yelich,460283,Jerry Blevins,542583,Jesús Aguilar,L,Tyler Flowers,452095,4,1,5,False,2019-07-16,Stolen,3B,2019,2020,28.2
26,2487,1B,2B,Stolen Base 2B,592885,Christian Yelich,608331,Max Fried,518735,Yasmani Grandal,L,Brian McCann,435263,0,3,4,False,2019-07-15,Stolen,2B,2019,2020,28.2
27,2529,1B,2B,Stolen Base 2B,592885,Christian Yelich,518516,Madison Bumgarner,460075,Ryan Braun,L,Buster Posey,457763,1,1,5,False,2019-07-13,Stolen,2B,2019,2020,28.2
28,2530,2B,3B,Stolen Base 3B,592885,Christian Yelich,518516,Madison Bumgarner,519058,Mike Moustakas,L,Buster Posey,457763,1,1,5,False,2019-07-13,Stolen,3B,2019,2020,28.2
29,2594,1B,,Caught Stealing 2B,592885,Christian Yelich,642607,Dario Agrazal,519058,Mike Moustakas,R,Elias Díaz,553869,0,1,1,True,2019-07-06,Caught,2B,2019,2020,28.2
30,2622,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,669374,Keston Hiura,R,Curt Casali,592200,0,0,1,True,2019-07-04,Stolen,2B,2019,2020,28.2
31,2694,1B,2B,Stolen Base 2B,592885,Christian Yelich,593140,Michael Feliz,519058,Mike Moustakas,R,Elias Díaz,553869,3,1,7,False,2019-06-29,Stolen,2B,2019,2020,28.2
32,2821,2B,3B,Stolen Base 3B,592885,Christian Yelich,621199,Matt Bowman,519058,Mike Moustakas,R,Curt Casali,592200,6,11,8,False,2019-06-21,Stolen,3B,2019,2020,28.2
33,2937,1B,2B,Stolen Base 2B,592885,Christian Yelich,641627,Trevor Gott,460075,Ryan Braun,R,Stephen Vogt,519390,5,5,7,True,2019-06-15,Stolen,2B,2019,2020,28.2
34,2941,1B,2B,Stolen Base 2B,592885,Christian Yelich,519141,Drew Pomeranz,518735,Yasmani Grandal,L,Buster Posey,457763,2,2,5,True,2019-06-14,Stolen,2B,2019,2020,28.2
35,3062,1B,2B,Stolen Base 2B,592885,Christian Yelich,605280,Clay Holmes,460075,Ryan Braun,R,Elias Díaz,553869,3,2,4,False,2019-06-07,Stolen,2B,2019,2020,28.2
36,3085,1B,2B,Stolen Base 2B,592885,Christian Yelich,594027,Tayron Guerrero,460075,Ryan Braun,R,Jorge Alfaro,595751,5,1,7,False,2019-06-06,Stolen,2B,2019,2020,28.2
37,3175,1B,2B,Stolen Base 2B,592885,Christian Yelich,605195,Kyle Crick,641924,Jacob Nottingham,R,Elias Díaz,553869,10,10,10,True,2019-06-01,Stolen,2B,2019,2020,28.2
38,3176,2B,3B,Stolen Base 3B,592885,Christian Yelich,605195,Kyle Crick,444489,Manny Piña,R,Elias Díaz,553869,10,10,10,True,2019-06-01,Stolen,3B,2019,2020,28.2
39,3276,1B,2B,Stolen Base 2B,592885,Christian Yelich,621107,Zach Eflin,460075,Ryan Braun,R,Andrew Knapp,595284,0,0,1,False,2019-05-26,Stolen,2B,2019,2020,28.2
40,3318,3B,,Caught Stealing Home,592885,Christian Yelich,592826,Vince Velasquez,519346,Eric Thames,R,J.T. Realmuto,592663,4,4,5,False,2019-05-24,Caught,Home,2019,2020,28.2
41,3435,1B,2B,Stolen Base 2B,592885,Christian Yelich,605388,Adam Morgan,460075,Ryan Braun,L,Andrew Knapp,595284,3,4,6,True,2019-05-16,Stolen,2B,2019,2020,28.2
42,3472,1B,2B,Caught Stealing 3B,592885,Christian Yelich,595191,Jerad Eickhoff,460075,Ryan Braun,R,J.T. Realmuto,592663,0,5,3,True,2019-05-14,Caught,3B,2019,2020,28.2
43,3486,1B,2B,Stolen Base 2B,592885,Christian Yelich,656354,Austin Davis,519058,Mike Moustakas,L,J.T. Realmuto,592663,2,4,4,True,2019-05-13,Stolen,2B,2019,2020,28.2
44,3578,2B,3B,Stolen Base 3B,592885,Christian Yelich,476451,Jeremy Hellickson,519346,Eric Thames,R,Yan Gomes,543228,6,0,4,False,2019-05-08,Stolen,3B,2019,2020,28.2
45,3736,2B,3B,Stolen Base 3B,592885,Christian Yelich,544727,Jeurys Familia,543768,Travis Shaw,R,Wilson Ramos,467092,5,8,8,True,2019-04-27,Stolen,3B,2019,2020,28.2
46,3753,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,519058,Mike Moustakas,R,Wilson Ramos,467092,0,0,1,True,2019-04-26,Stolen,2B,2019,2020,28.2
47,3754,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,518735,Yasmani Grandal,R,Wilson Ramos,467092,0,0,3,True,2019-04-26,Stolen,2B,2019,2020,28.2
48,4000,2B,3B,Stolen Base 3B,592885,Christian Yelich,445276,Kenley Jansen,542583,Jesús Aguilar,R,Austin Barnes,605131,5,8,9,True,2019-04-12,Stolen,3B,2019,2020,28.2
49,4076,1B,2B,Stolen Base 2B,592885,Christian Yelich,502239,Trevor Cahill,543768,Travis Shaw,R,Jonathan Lucroy,518960,0,0,1,True,2019-04-08,Stolen,2B,2019,2020,28.2
50,4174,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,460075,Ryan Braun,R,Curt Casali,592200,0,1,3,True,2019-04-03,Stolen,2B,2019,2020,28.2
51,4487,1B,2B,Stolen Base 2B,592885,Christian Yelich,506433,Yu Darvish,519346,Eric Thames,R,Jonathan Lucroy,518960,0,0,4,False,2019-09-07,Stolen,2B,2019,2020,28.2
52,4488,1B,2B,Stolen Base 2B,592885,Christian Yelich,594986,Kyle Ryan,519346,Eric Thames,L,Jonathan Lucroy,518960,0,1,6,False,2019-09-07,Stolen,2B,2019,2020,28.2
53,4489,1B,2B,Stolen Base 2B,592885,Christian Yelich,592858,Rowan Wick,592325,Ben Gamel,R,Jonathan Lucroy,518960,2,2,8,False,2019-09-07,Stolen,2B,2019,2020,28.2
54,4508,1B,2B,Stolen Base 2B,592885,Christian Yelich,621249,Duane Underwood Jr.,460075,Ryan Braun,R,Jonathan Lucroy,518960,5,1,4,False,2019-09-06,Stolen,2B,2019,2020,28.2
55,4616,1B,2B,Stolen Base 2B,592885,Christian Yelich,430935,Cole Hamels,444489,Manny Piña,L,Victor Caratini,605170,0,2,3,True,2019-08-31,Stolen,2B,2019,2020,28.2
56,4703,1B,2B,Stolen Base 2B,592885,Christian Yelich,661255,Yoan López,518735,Yasmani Grandal,R,Alex Avila,488671,2,5,8,False,2019-08-25,Stolen,2B,2019,2020,28.2
57,4820,1B,2B,Stolen Base 2B,592885,Christian Yelich,434671,Aníbal Sánchez,669374,Keston Hiura,R,Kurt Suzuki,435559,0,4,3,True,2019-08-17,Stolen,2B,2019,2020,28.2
58,5319,2B,3B,Stolen Base 3B,592885,Christian Yelich,460283,Jerry Blevins,542583,Jesús Aguilar,L,Tyler Flowers,452095,4,1,5,False,2019-07-16,Stolen,3B,2019,2020,28.2
59,5330,1B,2B,Stolen Base 2B,592885,Christian Yelich,608331,Max Fried,518735,Yasmani Grandal,L,Brian McCann,435263,0,3,4,False,2019-07-15,Stolen,2B,2019,2020,28.2
60,5372,1B,2B,Stolen Base 2B,592885,Christian Yelich,518516,Madison Bumgarner,460075,Ryan Braun,L,Buster Posey,457763,1,1,5,False,2019-07-13,Stolen,2B,2019,2020,28.2
61,5373,2B,3B,Stolen Base 3B,592885,Christian Yelich,518516,Madison Bumgarner,519058,Mike Moustakas,L,Buster Posey,457763,1,1,5,False,2019-07-13,Stolen,3B,2019,2020,28.2
62,5437,1B,,Caught Stealing 2B,592885,Christian Yelich,642607,Dario Agrazal,519058,Mike Moustakas,R,Elias Díaz,553869,0,1,1,True,2019-07-06,Caught,2B,2019,2020,28.2
63,5465,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,669374,Keston Hiura,R,Curt Casali,592200,0,0,1,True,2019-07-04,Stolen,2B,2019,2020,28.2
64,5537,1B,2B,Stolen Base 2B,592885,Christian Yelich,593140,Michael Feliz,519058,Mike Moustakas,R,Elias Díaz,553869,3,1,7,False,2019-06-29,Stolen,2B,2019,2020,28.2
65,5664,2B,3B,Stolen Base 3B,592885,Christian Yelich,621199,Matt Bowman,519058,Mike Moustakas,R,Curt Casali,592200,6,11,8,False,2019-06-21,Stolen,3B,2019,2020,28.2
66,5780,1B,2B,Stolen Base 2B,592885,Christian Yelich,641627,Trevor Gott,460075,Ryan Braun,R,Stephen Vogt,519390,5,5,7,True,2019-06-15,Stolen,2B,2019,2020,28.2
67,5784,1B,2B,Stolen Base 2B,592885,Christian Yelich,519141,Drew Pomeranz,518735,Yasmani Grandal,L,Buster Posey,457763,2,2,5,True,2019-06-14,Stolen,2B,2019,2020,28.2
68,5905,1B,2B,Stolen Base 2B,592885,Christian Yelich,605280,Clay Holmes,460075,Ryan Braun,R,Elias Díaz,553869,3,2,4,False,2019-06-07,Stolen,2B,2019,2020,28.2
69,5928,1B,2B,Stolen Base 2B,592885,Christian Yelich,594027,Tayron Guerrero,460075,Ryan Braun,R,Jorge Alfaro,595751,5,1,7,False,2019-06-06,Stolen,2B,2019,2020,28.2
70,6018,1B,2B,Stolen Base 2B,592885,Christian Yelich,605195,Kyle Crick,641924,Jacob Nottingham,R,Elias Díaz,553869,10,10,10,True,2019-06-01,Stolen,2B,2019,2020,28.2
71,6019,2B,3B,Stolen Base 3B,592885,Christian Yelich,605195,Kyle Crick,444489,Manny Piña,R,Elias Díaz,553869,10,10,10,True,2019-06-01,Stolen,3B,2019,2020,28.2
72,6119,1B,2B,Stolen Base 2B,592885,Christian Yelich,621107,Zach Eflin,460075,Ryan Braun,R,Andrew Knapp,595284,0,0,1,False,2019-05-26,Stolen,2B,2019,2020,28.2
73,6161,3B,,Caught Stealing Home,592885,Christian Yelich,592826,Vince Velasquez,519346,Eric Thames,R,J.T. Realmuto,592663,4,4,5,False,2019-05-24,Caught,Home,2019,2020,28.2
74,6278,1B,2B,Stolen Base 2B,592885,Christian Yelich,605388,Adam Morgan,460075,Ryan Braun,L,Andrew Knapp,595284,3,4,6,True,2019-05-16,Stolen,2B,2019,2020,28.2
75,6315,1B,2B,Caught Stealing 3B,592885,Christian Yelich,595191,Jerad Eickhoff,460075,Ryan Braun,R,J.T. Realmuto,592663,0,5,3,True,2019-05-14,Caught,3B,2019,2020,28.2
76,6329,1B,2B,Stolen Base 2B,592885,Christian Yelich,656354,Austin Davis,519058,Mike Moustakas,L,J.T. Realmuto,592663,2,4,4,True,2019-05-13,Stolen,2B,2019,2020,28.2
77,6421,2B,3B,Stolen Base 3B,592885,Christian Yelich,476451,Jeremy Hellickson,519346,Eric Thames,R,Yan Gomes,543228,6,0,4,False,2019-05-08,Stolen,3B,2019,2020,28.2
78,6579,2B,3B,Stolen Base 3B,592885,Christian Yelich,544727,Jeurys Familia,543768,Travis Shaw,R,Wilson Ramos,467092,5,8,8,True,2019-04-27,Stolen,3B,2019,2020,28.2
79,6596,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,519058,Mike Moustakas,R,Wilson Ramos,467092,0,0,1,True,2019-04-26,Stolen,2B,2019,2020,28.2
80,6597,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,518735,Yasmani Grandal,R,Wilson Ramos,467092,0,0,3,True,2019-04-26,Stolen,2B,2019,2020,28.2
81,6843,2B,3B,Stolen Base 3B,592885,Christian Yelich,445276,Kenley Jansen,542583,Jesús Aguilar,R,Austin Barnes,605131,5,8,9,True,2019-04-12,Stolen,3B,2019,2020,28.2
82,6919,1B,2B,Stolen Base 2B,592885,Christian Yelich,502239,Trevor Cahill,543768,Travis Shaw,R,Jonathan Lucroy,518960,0,0,1,True,2019-04-08,Stolen,2B,2019,2020,28.2
83,7017,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,460075,Ryan Braun,R,Curt Casali,592200,0,1,3,True,2019-04-03,Stolen,2B,2019,2020,28.2
84,6411,1B,2B,Stolen Base 2B,592885,Christian Yelich,506433,Yu Darvish,519346,Eric Thames,R,Jonathan Lucroy,518960,0,0,4,False,2019-09-07,Stolen,2B,2019,2020,28.2
85,6412,1B,2B,Stolen Base 2B,592885,Christian Yelich,594986,Kyle Ryan,519346,Eric Thames,L,Jonathan Lucroy,518960,0,1,6,False,2019-09-07,Stolen,2B,2019,2020,28.2
86,6413,1B,2B,Stolen Base 2B,592885,Christian Yelich,592858,Rowan Wick,592325,Ben Gamel,R,Jonathan Lucroy,518960,2,2,8,False,2019-09-07,Stolen,2B,2019,2020,28.2
87,6432,1B,2B,Stolen Base 2B,592885,Christian Yelich,621249,Duane Underwood Jr.,460075,Ryan Braun,R,Jonathan Lucroy,518960,5,1,4,False,2019-09-06,Stolen,2B,2019,2020,28.2
88,6540,1B,2B,Stolen Base 2B,592885,Christian Yelich,430935,Cole Hamels,444489,Manny Piña,L,Victor Caratini,605170,0,2,3,True,2019-08-31,Stolen,2B,2019,2020,28.2
89,6627,1B,2B,Stolen Base 2B,592885,Christian Yelich,661255,Yoan López,518735,Yasmani Grandal,R,Alex Avila,488671,2,5,8,False,2019-08-25,Stolen,2B,2019,2020,28.2
90,6744,1B,2B,Stolen Base 2B,592885,Christian Yelich,434671,Aníbal Sánchez,669374,Keston Hiura,R,Kurt Suzuki,435559,0,4,3,True,2019-08-17,Stolen,2B,2019,2020,28.2
91,7243,2B,3B,Stolen Base 3B,592885,Christian Yelich,460283,Jerry Blevins,542583,Jesús Aguilar,L,Tyler Flowers,452095,4,1,5,False,2019-07-16,Stolen,3B,2019,2020,28.2
92,7254,1B,2B,Stolen Base 2B,592885,Christian Yelich,608331,Max Fried,518735,Yasmani Grandal,L,Brian McCann,435263,0,3,4,False,2019-07-15,Stolen,2B,2019,2020,28.2
93,7296,1B,2B,Stolen Base 2B,592885,Christian Yelich,518516,Madison Bumgarner,460075,Ryan Braun,L,Buster Posey,457763,1,1,5,False,2019-07-13,Stolen,2B,2019,2020,28.2
94,7297,2B,3B,Stolen Base 3B,592885,Christian Yelich,518516,Madison Bumgarner,519058,Mike Moustakas,L,Buster Posey,457763,1,1,5,False,2019-07-13,Stolen,3B,2019,2020,28.2
95,7361,1B,,Caught Stealing 2B,592885,Christian Yelich,642607,Dario Agrazal,519058,Mike Moustakas,R,Elias Díaz,553869,0,1,1,True,2019-07-06,Caught,2B,2019,2020,28.2
96,7389,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,669374,Keston Hiura,R,Curt Casali,592200,0,0,1,True,2019-07-04,Stolen,2B,2019,2020,28.2
97,7461,1B,2B,Stolen Base 2B,592885,Christian Yelich,593140,Michael Feliz,519058,Mike Moustakas,R,Elias Díaz,553869,3,1,7,False,2019-06-29,Stolen,2B,2019,2020,28.2
98,7588,2B,3B,Stolen Base 3B,592885,Christian Yelich,621199,Matt Bowman,519058,Mike Moustakas,R,Curt Casali,592200,6,11,8,False,2019-06-21,Stolen,3B,2019,2020,28.2
99,7704,1B,2B,Stolen Base 2B,592885,Christian Yelich,641627,Trevor Gott,460075,Ryan Braun,R,Stephen Vogt,519390,5,5,7,True,2019-06-15,Stolen,2B,2019,2020,28.2
100,7708,1B,2B,Stolen Base 2B,592885,Christian Yelich,519141,Drew Pomeranz,518735,Yasmani Grandal,L,Buster Posey,457763,2,2,5,True,2019-06-14,Stolen,2B,2019,2020,28.2
101,7829,1B,2B,Stolen Base 2B,592885,Christian Yelich,605280,Clay Holmes,460075,Ryan Braun,R,Elias Díaz,553869,3,2,4,False,2019-06-07,Stolen,2B,2019,2020,28.2
102,7852,1B,2B,Stolen Base 2B,592885,Christian Yelich,594027,Tayron Guerrero,460075,Ryan Braun,R,Jorge Alfaro,595751,5,1,7,False,2019-06-06,Stolen,2B,2019,2020,28.2
103,7942,1B,2B,Stolen Base 2B,592885,Christian Yelich,605195,Kyle Crick,641924,Jacob Nottingham,R,Elias Díaz,553869,10,10,10,True,2019-06-01,Stolen,2B,2019,2020,28.2
104,7943,2B,3B,Stolen Base 3B,592885,Christian Yelich,605195,Kyle Crick,444489,Manny Piña,R,Elias Díaz,553869,10,10,10,True,2019-06-01,Stolen,3B,2019,2020,28.2
105,8043,1B,2B,Stolen Base 2B,592885,Christian Yelich,621107,Zach Eflin,460075,Ryan Braun,R,Andrew Knapp,595284,0,0,1,False,2019-05-26,Stolen,2B,2019,2020,28.2
106,8085,3B,,Caught Stealing Home,592885,Christian Yelich,592826,Vince Velasquez,519346,Eric Thames,R,J.T. Realmuto,592663,4,4,5,False,2019-05-24,Caught,Home,2019,2020,28.2
107,8202,1B,2B,Stolen Base 2B,592885,Christian Yelich,605388,Adam Morgan,460075,Ryan Braun,L,Andrew Knapp,595284,3,4,6,True,2019-05-16,Stolen,2B,2019,2020,28.2
108,8239,1B,2B,Caught Stealing 3B,592885,Christian Yelich,595191,Jerad Eickhoff,460075,Ryan Braun,R,J.T. Realmuto,592663,0,5,3,True,2019-05-14,Caught,3B,2019,2020,28.2
109,8253,1B,2B,Stolen Base 2B,592885,Christian Yelich,656354,Austin Davis,519058,Mike Moustakas,L,J.T. Realmuto,592663,2,4,4,True,2019-05-13,Stolen,2B,2019,2020,28.2
110,8345,2B,3B,Stolen Base 3B,592885,Christian Yelich,476451,Jeremy Hellickson,519346,Eric Thames,R,Yan Gomes,543228,6,0,4,False,2019-05-08,Stolen,3B,2019,2020,28.2
111,8503,2B,3B,Stolen Base 3B,592885,Christian Yelich,544727,Jeurys Familia,543768,Travis Shaw,R,Wilson Ramos,467092,5,8,8,True,2019-04-27,Stolen,3B,2019,2020,28.2
112,8520,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,519058,Mike Moustakas,R,Wilson Ramos,467092,0,0,1,True,2019-04-26,Stolen,2B,2019,2020,28.2
113,8521,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,518735,Yasmani Grandal,R,Wilson Ramos,467092,0,0,3,True,2019-04-26,Stolen,2B,2019,2020,28.2
114,8767,2B,3B,Stolen Base 3B,592885,Christian Yelich,445276,Kenley Jansen,542583,Jesús Aguilar,R,Austin Barnes,605131,5,8,9,True,2019-04-12,Stolen,3B,2019,2020,28.2
115,8843,1B,2B,Stolen Base 2B,592885,Christian Yelich,502239,Trevor Cahill,543768,Travis Shaw,R,Jonathan Lucroy,518960,0,0,1,True,2019-04-08,Stolen,2B,2019,2020,28.2
116,8941,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,460075,Ryan Braun,R,Curt Casali,592200,0,1,3,True,2019-04-03,Stolen,2B,2019,2020,28.2
117,457,1B,,Caught Stealing 2B,592885,Christian Yelich,592332,Kevin Gausman,553882,Omar Narváez,R,Buster Posey,457763,0,2,3,True,2021-09-01,Caught,2B,2021,2022,28.1
118,641,1B,2B,Stolen Base 2B,592885,Christian Yelich,656620,Gabe Klobosits,553882,Omar Narváez,R,Tres Barrera,668663,3,3,5,False,2021-08-21,Stolen,2B,2021,2022,28.1
119,757,1B,,Caught Stealing 2B,592885,Christian Yelich,656605,Mitch Keller,553882,Omar Narváez,R,Michael Pérez,605421,0,0,1,True,2021-08-14,Caught,2B,2021,2022,28.1
120,1193,1B,2B,Stolen Base 2B,592885,Christian Yelich,592390,Heath Hembree,541645,Avisaíl García,R,Tyler Stephenson,663886,3,3,9,True,2021-07-17,Stolen,2B,2021,2022,28.1
121,1433,1B,2B,Stolen Base 2B,592885,Christian Yelich,605200,Zach Davies,621438,Tyrone Taylor,R,Willson Contreras,575929,1,1,4,False,2021-06-29,Stolen,2B,2021,2022,28.1
122,1681,1B,2B,Stolen Base 2B,592885,Christian Yelich,661269,Vladimir Gutierrez,642715,Willy Adames,R,Tyler Stephenson,663886,2,4,6,False,2021-06-14,Stolen,2B,2021,2022,28.1
123,1886,1B,,Caught Stealing 2B,592885,Christian Yelich,665621,Rony García,456715,Lorenzo Cain,R,Jake Rogers,668670,0,0,4,False,2021-05-31,Caught,2B,2021,2022,28.1
124,1952,1B,2B,Stolen Base 2B,592885,Christian Yelich,489334,Craig Stammen,456715,Lorenzo Cain,R,Victor Caratini,605170,2,3,7,False,2021-05-27,Stolen,2B,2021,2022,28.1
125,2074,1B,2B,Stolen Base 2B,592885,Christian Yelich,605130,Scott Barlow,553882,Omar Narváez,R,Cam Gallagher,595956,2,3,7,True,2021-05-19,Stolen,2B,2021,2022,28.1
126,2714,1B,2B,Stolen Base 2B,592885,Christian Yelich,593372,Carlos Martinez,541645,Avisaíl García,R,Yadier Molina,425877,0,0,1,True,2021-04-10,Stolen,2B,2021,2022,28.1
127,2749,1B,2B,Stolen Base 2B,592885,Christian Yelich,605177,Andrew Chafin,541645,Avisaíl García,L,Tony Wolters,547172,0,1,8,True,2021-04-07,Stolen,2B,2021,2022,28.1
128,2381,1B,,Caught Stealing 2B,592885,Christian Yelich,592332,Kevin Gausman,553882,Omar Narváez,R,Buster Posey,457763,0,2,3,True,2021-09-01,Caught,2B,2021,2022,28.1
129,2565,1B,2B,Stolen Base 2B,592885,Christian Yelich,656620,Gabe Klobosits,553882,Omar Narváez,R,Tres Barrera,668663,3,3,5,False,2021-08-21,Stolen,2B,2021,2022,28.1
130,2681,1B,,Caught Stealing 2B,592885,Christian Yelich,656605,Mitch Keller,553882,Omar Narváez,R,Michael Pérez,605421,0,0,1,True,2021-08-14,Caught,2B,2021,2022,28.1
131,3117,1B,2B,Stolen Base 2B,592885,Christian Yelich,592390,Heath Hembree,541645,Avisaíl García,R,Tyler Stephenson,663886,3,3,9,True,2021-07-17,Stolen,2B,2021,2022,28.1
132,3357,1B,2B,Stolen Base 2B,592885,Christian Yelich,605200,Zach Davies,621438,Tyrone Taylor,R,Willson Contreras,575929,1,1,4,False,2021-06-29,Stolen,2B,2021,2022,28.1
133,3605,1B,2B,Stolen Base 2B,592885,Christian Yelich,661269,Vladimir Gutierrez,642715,Willy Adames,R,Tyler Stephenson,663886,2,4,6,False,2021-06-14,Stolen,2B,2021,2022,28.1
134,3810,1B,,Caught Stealing 2B,592885,Christian Yelich,665621,Rony García,456715,Lorenzo Cain,R,Jake Rogers,668670,0,0,4,False,2021-05-31,Caught,2B,2021,2022,28.1
